Day fraction since midnight on 12/18/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PID Control ()	Scale ()	PC1 & 2 pump #2 ()
0.59212356	38.51835632	6.99557447	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.66652465	8.98344803	0.85714286	86.61280394	0	0	0	0	0	0	43	101	0	3257	1686	1525	718	177	32	95	100	7397	0.03833395	0.05448707	88.23931885	99.60157013	99.42506757	1113.1	0.83181818
0.59218142	38.54923248	6.99550343	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.66597724	8.44667721	0.85714286	91.02638006	0	0	0	0	0	0	43	101	0	3257	1686	1525	718	177	32	95	100	7397	0.03833395	0.05448707	88.23931885	99.61960602	99.42504729	1113.1	0.83181818
0.59223929	38.55290222	6.99543428	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.66597724	8.44667721	0.85714286	95.24884558	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3257.00001	1686.00001	1525.00001	718.00001	177.00001	32.00000999	95.00000999	100.00001	7397.00001	0.03833999	0.05448999	88.23931999	99.54113007	99.42532029	1113.1	0.83181818
0.59229717	38.55992889	6.9955864	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.66597724	8.53774738	0.85714286	99.66419363	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3257.00001	1686.00001	1525.00001	718.00001	177.00001	32.00000999	95.00000999	100.00001	7397.00001	0.03833999	0.05448999	88.23931999	99.50833893	99.42552527	1113	0.83181818
0.59235503	38.54029083	6.99559164	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.66597724	8.53774738	0.85714286	104.0775437	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3257.00001	1686.00001	1525.00001	718.00001	177.00001	32.00000999	95.00000999	100.00001	7397.00001	0.03833999	0.05448999	88.23931999	99.59062195	99.42552634	1113	0.83181818
0.59241292	38.52963257	6.99564075	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.59037018	8.23481178	0.85714286	108.4968886	0	0	0	0	0	0	43	101	0	3210	1632	1506	708	172	33	95	100	7264	0.04063096	0.05437053	88.26300049	99.75678253	99.42532688	1113	0.83181818
0.59247077	38.49177933	6.99542856	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.59037018	8.23481178	0.85714286	112.7323465	0	0	0	0	0	0	43	101	0	3210	1632	1506	708	172	33	95	100	7264	0.04218018	0.05498952	88.13730621	99.71152496	99.42548804	1113	0.83181818
0.59252866	38.5656662	6.9951396	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.59037018	8.23481178	0.85714286	117.147696	0	0	0	0	0	0	43	101	0	3210	1632	1506	708	172	33	95	100	7264	0.04218018	0.05498952	88.13730621	99.48423004	99.42576354	1113	0.83181818
0.59258652	38.5789032	6.99540043	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.55590582	9.80648327	0.85714286	125.4010863	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3210.00001	1632.00001	1506.00001	708.00001	172.00001	33.00000999	95.00000999	100.00001	7264.00001	0.04218999	0.05498999	88.13730999	99.31868744	99.42647393	1112.9	0.83181818
0.5926444	38.61539459	6.99569464	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.55590582	9.80648327	0.85714286	129.6245503	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3210.00001	1632.00001	1506.00001	708.00001	172.00001	33.00000999	95.00000999	100.00001	7264.00001	0.04218999	0.05498999	88.13730999	99.08849335	99.42712681	1112.9	0.83181818
0.59270226	38.53247833	6.99546385	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.53304648	9.30309391	0.85714286	134.037899	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3210.00001	1632.00001	1506.00001	708.00001	172.00001	33.00000999	95.00000999	100.00001	7264.00001	0.04218999	0.05498999	88.13730999	99.0280838	99.42741694	1112.9	0.83181818
0.59276013	38.52458954	6.995471	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.53304648	9.30309391	0.85714286	138.4542503	0	0	0	0	0	0	43	101	0	3238	1655	1476	724	174	33	95	100	7305	0.04381828	0.06012765	87.10081482	99.06575012	99.42774943	1112.8	0.83181818
0.59281801	38.54483032	6.99550009	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.5149672	9.74463844	0.85714286	142.6919975	0	0	0	0	0	0	43	101	0	3238	1655	1476	724	174	33	95	100	7305	0.03998281	0.05461693	88.21294403	99.16999054	99.42784076	1112.8	0.83181818
0.59287588	38.56001663	6.99560118	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.5149672	9.74463844	0.85714286	151.1368942	0	0	0	0	0	0	43	101	0	3238	1655	1476	724	174	33	95	100	7305	0.03998281	0.05461693	88.21294403	99.340271	99.42777439	1112.8	0.83181818
0.59293376	38.50993347	6.99534178	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.51782608	9.32871819	0.85714286	155.5504346	0	0	0	0	0	0	43	101	0	3238	1655	1476	724	174	33	95	100	7305	0.03998281	0.05461693	88.21294403	99.34232999	99.42797722	1112.8	0.83181818
0.59299162	38.53401184	6.99542618	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.51782608	9.32871819	0.85714286	159.9657655	0	0	0	0	0	0	43	101	0	3196	1652	1461	709	175	31	95	100	7227	0.04150891	0.05619539	87.89294434	99.32157898	99.42821856	1112.8	0.83181818
0.5930495	38.52241516	6.99543047	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.55489111	9.27099323	0.85714286	163.9973273	0	0	0	0	0	0	43	101	0	3196	1652	1461	709	175	31	95	100	7227	0.04150891	0.05619539	87.89294434	99.48264313	99.42812522	1112.7	0.83181818
0.59310736	38.56808472	6.99551296	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.55489111	9.27099323	0.85714286	168.6185346	0	0	0	0	0	0	43	101	0	3196	1652	1461	709	175	31	95	100	7227	0.04195146	0.05739008	87.6515274	99.45385742	99.4283308	1112.7	0.83181818
0.59316524	38.52420044	6.99528646	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.54683805	9.1873455	0.85714286	177.0638166	0	0	0	0	0	0	43	101	0	3196	1652	1461	709	175	31	95	100	7227	0.04195146	0.05739008	87.6515274	99.53490448	99.42835398	1112.7	0.83181818
0.5932231	38.51776123	6.99529457	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.54683805	9.1873455	0.85714286	177.0638166	0	0	0	0	0	0	43	101	0	3196	1652	1461	709	175	31	95	100	7227	0.04195146	0.05739008	87.6515274	99.56919098	99.42843152	1112.7	0.83181818
0.59328098	38.53181839	6.99536657	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.56323886	9.27151871	0.85714286	185.894619	0	0	0	0	0	0	43	101	0	3176	1636	1482	725	168	32	95	100	7222	0.0427908	0.05679314	87.77207184	99.45085144	99.428803	1112.7	0.83181818
0.59333884	38.52635574	6.9954052	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.56323886	9.27151871	0.85714286	190.1162558	0	0	0	0	0	0	43	101	0	3176	1636	1482	725	168	32	95	100	7222	0.04062463	0.05562545	88.00835419	99.52390289	99.42883794	1112.6	0.83181818
0.59339671	38.52902603	6.99517298	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.56323886	9.27151871	0.85714286	194.1458192	0	0	0	0	0	0	43	101	0	3176	1636	1482	725	168	32	95	100	7222	0.04062463	0.05562545	88.00835419	99.53017426	99.42897988	1112.6	0.83181818
0.59345461	38.52711487	6.99552155	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.56323886	9.27151871	0.85714286	198.3853998	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3176.00001	1636.00001	1482.00001	725.00001	168.00001	32.00000999	95.00000999	100.00001	7222.00001	0.04062999	0.05562999	88.00835999	99.48761749	99.42918126	1112.6	0.83181818
0.59351247	38.51618576	6.99580765	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.5138917	9.09055233	0.85714286	202.7987313	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3176.00001	1636.00001	1482.00001	725.00001	168.00001	32.00000999	95.00000999	100.00001	7222.00001	0.04062999	0.05562999	88.00835999	99.48825073	99.42936146	1112.6	0.83181818
0.59357033	38.54436111	6.99556303	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.5138917	9.09055233	0.85714286	211.4375086	0	0	0	0	0	0	43	101	0	3168	1638	1446	711	172	33	95	100	7171	0.04874201	0.059182	87.29065704	99.5118866	99.42946891	1112.6	0.83181818
0.59362821	38.54696655	6.99557877	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.58931327	8.85979176	0.85714286	215.8528385	0	0	0	0	0	0	43	101	0	3168	1638	1446	711	172	33	95	100	7171	0.04874201	0.059182	87.29065704	99.49376678	99.42966413	1112.5	0.83181818
0.59368607	38.51937485	6.99541092	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.58931327	8.85979176	0.85714286	220.0742865	0	0	0	0	0	0	43	101	0	3168	1638	1446	711	172	33	95	100	7171	0.05212535	0.06106995	86.91205597	99.62776947	99.42955466	1112.5	0.83181818
0.59374394	38.52224731	6.99547291	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.52495337	8.80447578	0.85714286	224.6804977	0	0	0	0	0	0	43	101	0	3168	1638	1446	711	172	33	95	100	7171	0.05212535	0.06106995	86.91205597	99.63822937	99.42964713	1112.5	0.83181818
0.59380182	38.55964279	6.99562788	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.52495337	8.80447578	0.85714286	228.5201745	0	0	0	0	0	0	43	101	0	3168	1638	1446	711	172	33	95	100	7171	0.05212535	0.06106995	86.91205597	99.65377045	99.42972741	1112.5	0.83181818
0.59385968	38.52619553	6.99521017	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.50325918	8.80447578	0.85714286	232.9494929	0	0	0	0	0	0	43	101	0	3159	1623	1461	693	162	30	95	100	7130	0.05212535	0.06106995	86.91205597	99.66686249	99.42981062	1112.4	0.83181818
0.59391756	38.56191635	6.99541521	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.50325918	8.80447578	0.85714286	236.9812951	0	0	0	0	0	0	43	101	0	3159	1623	1461	693	162	30	95	100	7130	0.05212535	0.06106995	86.91205597	99.68899536	99.42987662	1112.4	0.83181818
0.59397542	38.51865768	6.99523163	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.52143168	9.06120682	0.85714286	246.0018354	0	0	0	0	0	0	43	101	0	3159	1623	1461	693	162	30	95	100	7130	0.04931502	0.0598427	87.15797424	99.72123718	99.4299067	1112.4	0.83181818
0.5940333	38.56536102	6.99531078	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.52143168	9.06120682	0.85714286	250.0313969	0	0	0	0	0	0	43	101	0	3159	1623	1461	693	162	30	95	100	7130	0.04931502	0.0598427	87.15797424	99.67757416	99.43008298	1112.4	0.83181818
0.59409116	38.56117249	6.99540281	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.50444412	9.21581745	0.85714286	254.4488478	0	0	0	0	0	0	43	101	0	3159	1623	1461	693	162	30	95	100	7130	0.04931502	0.0598427	87.15797424	99.62695312	99.43028247	1112.4	0.83181818
0.59414904	38.55574417	6.99585295	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.50444412	9.21581745	0.85714286	258.8761673	0	0	0	0	0	0	42	101	0	3141	1607	1439	697	161	28	95	100	7076	0.04827588	0.05868013	87.39157867	99.62474823	99.43041224	1112.3	0.83181818
0.5942069	38.56402969	6.99532223	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.51055932	9.05884075	0.85714286	263.6772623	0	0	0	0	0	0	42	101	0	3141	1607	1439	697	161	28	95	100	7076	0.04827588	0.05868013	87.39157867	99.52906799	99.43071456	1112.3	0.83181818
0.59426478	38.53726578	6.99549675	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.51055932	9.05884075	0.85714286	271.5464983	0	0	0	0	0	0	42	101	0	3141	1607	1439	697	161	28	95	100	7076	0.04950933	0.05949708	87.22735596	99.56809235	99.43078252	1112.3	0.83181818
0.59432264	38.53445816	6.99532747	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.52005267	9.05884075	0.85714286	275.9618263	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	42.00000999	101.00001	0.00000999	3141.00001	1607.00001	1439.00001	697.00001	161.00001	28.00000999	95.00000999	100.00001	7076.00001	0.04950999	0.05949999	87.22735999	99.62060547	99.43081166	1112.3	0.83181818
0.59438052	38.57902527	6.99527168	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.50318193	9.24591827	0.85714286	280.1832719	0	0	0	0	0	0	43	101	0	3141	1607	1439	697	161	28	95	100	7076	0.0498438	0.06003148	87.12010193	99.56056976	99.43104676	1112.2	0.83181818
0.59443838	38.5849762	6.99558067	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.50318193	9.24591827	0.85714286	284.5966001	0	0	0	0	0	0	43	101	0	3094	1572	1432	675	154	29	96	100	6959	0.0498438	0.06003148	87.12010193	99.64685822	99.43102927	1112.2	0.83181818
0.59449629	38.50071716	6.9954567	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.43295908	9.24591827	0.85714286	289.0139279	0	0	0	0	0	0	43	101	0	3094	1572	1432	675	154	29	96	100	6959	0.0498438	0.06003148	87.12010193	99.6186142	99.43109441	1112.2	0.83181818
0.59455415	38.52695465	6.99542999	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.43295908	9.24591827	0.85714286	293.0594783	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3094.00001	1572.00001	1432.00001	675.00001	154.00001	29.00000999	96.00000999	100.00001	6959.00001	0.04984999	0.06003999	87.12010999	99.5641098	99.43140368	1112.2	0.83181818
0.594612	38.60521317	6.99563408	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.43295908	9.24591827	0.85714286	297.4748073	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3094.00001	1572.00001	1432.00001	675.00001	154.00001	29.00000999	96.00000999	100.00001	6959.00001	0.04984999	0.06003999	87.12010999	99.46675873	99.43160817	1112.2	0.83181818
0.59466987	38.55836105	6.99541569	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39071941	9.3751955	0.85714286	306.1125794	0	0	0	0	0	0	42	101	0	3094	1572	1432	675	154	29	96	100	6959	0.04973053	0.05996866	87.13270569	99.40154266	99.43201551	1112.1	0.83181818
0.59472776	38.56251526	6.99587965	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39132571	8.90193081	0.85714286	310.334024	0	0	0	0	0	0	42	101	0	3148	1596	1427	689	161	33	96	100	7057	0.04973053	0.05996866	87.13270569	99.48148346	99.4320531	1112.1	0.83181818
0.59478564	38.55957413	6.99536228	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39132571	8.90193081	0.85714286	314.5554686	0	0	0	0	0	0	42	101	0	3148	1596	1427	689	161	33	96	100	7057	0.04973053	0.05996866	87.13270569	99.49325562	99.43220185	1112.1	0.83181818
0.5948435	38.5288887	6.99524689	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39132571	8.92276955	0.85714286	319.1626802	0	0	0	0	0	0	43	101	0	3148	1596	1427	689	161	33	96	100	7057	0.0500867	0.0600628	87.11382294	99.5565567	99.43223504	1112.1	0.83181818
0.59490135	38.56658173	6.99531841	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39132571	8.92276955	0.85714286	323.208231	0	0	0	0	0	0	43	101	0	3148	1596	1427	689	161	33	96	100	7057	0.0500867	0.0600628	87.11382294	99.53418732	99.43242298	1112.1	0.83181818
0.59495924	38.54001999	6.99509621	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.38125944	9.00458241	0.85714286	332.0372481	0	0	0	0	0	0	43	101	0	3148	1596	1427	689	161	33	96	100	7057	0.04924842	0.05959208	87.20828247	99.54346466	99.43255195	1112	0.83181818
0.59501711	38.6040535	6.99557304	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.38125944	9.00458241	0.85714286	336.2596927	0	0	0	0	0	0	43	101	0	3076	1572	1403	682	158	30	96	100	6924	0.04944582	0.05965549	87.19554901	99.43182373	99.432914	1112	0.83181818
0.59507497	38.55005264	6.99540186	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.3553679	9.00458241	0.85714286	340.8689041	0	0	0	0	0	0	43	101	0	3076	1572	1403	682	158	30	96	100	6924	0.04944582	0.05965549	87.19554901	99.4126358	99.43312945	1112	0.83181818
0.59513284	38.51858902	6.99559689	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.3553679	9.00458241	0.85714286	344.7075801	0	0	0	0	0	0	43	101	0	3076	1572	1403	682	158	30	96	100	6924	0.04944582	0.05965549	87.19554901	99.4942627	99.43315502	1112	0.83181818
0.59519072	38.55627441	6.99576139	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39141154	9.00458999	0.85714286	349.1210737	0	0	0	0	0	0	43	101	0	3076	1572	1403	682	158	30	96	100	6924	0.05122462	0.0593737	87.25213623	99.3631897	99.4335102	1111.9	0.83181818
0.59524858	38.54114532	6.99548435	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39141154	9.00458999	0.85714286	353.7442751	0	0	0	0	0	0	43	101	0	3076	1572	1403	682	158	30	96	100	6924	0.05122462	0.0593737	87.25213623	99.4402771	99.43361842	1111.9	0.83181818
0.59530645	38.6111908	6.99540281	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39592791	9.33359718	0.85714286	357.7748351	0	0	0	0	0	0	43	101	0	3074	1573	1388	660	156	30	96	100	6883	0.04919323	0.0594366	87.23950195	99.49423218	99.43382766	1111.9	0.83181818
0.59536433	38.5492363	6.99546814	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.39592791	9.33359718	0.85714286	366.2218871	0	0	0	0	0	0	43	101	0	3074	1573	1388	660	156	30	96	100	6883	0.04919323	0.0594366	87.23950195	99.46708679	99.43390781	1111.9	0.83181818
0.5954222	38.58768845	6.99542522	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.43933249	9.10561657	0.85714286	370.4415422	0	0	0	0	0	0	43	101	0	3074	1573	1388	660	156	30	96	100	6883	0.04919323	0.0594366	87.23950195	99.41397858	99.43418227	1111.9	0.83181818
0.59548008	38.53581238	6.99576473	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.43933249	9.10561657	0.85714286	375.0487514	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3074.00001	1573.00001	1388.00001	660.00001	156.00001	30.00000999	96.00000999	100.00001	6883.00001	0.04919999	0.05943999	87.23950999	99.42720795	99.43433423	1111.8	0.83181818
0.59553794	38.55207443	6.99534559	1.138	71.30097087	58.37931034	36.71641791	16.11428571	91.39896373	3.386	6.12	1.514	2.43933249	8.90751362	0.85714286	379.653964	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3074.00001	1573.00001	1388.00001	660.00001	156.00001	30.00000999	96.00000999	100.00001	6883.00001	0.04919999	0.05943999	87.23950999	99.4140625	99.43454291	1111.8	0.83181818
0.59559581	38.55820465	6.99531984	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.43933249	8.90751362	0.85714286	383.300755	0	0	0	0	0	0	43	101	0	3039	1562	1377	661	150	27	96	100	6818	0.05159208	0.06112934	86.90016937	99.32592773	99.46401322	1111.8	0.83181818
0.59565369	38.56650543	6.99528122	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.36970472	8.83123207	0.85714286	387.7320743	0	0	0	0	0	0	43	101	0	3039	1562	1377	661	150	27	96	100	6818	0.05159208	0.06112934	86.90016937	99.3952179	99.46410744	1111.8	0.83181818
0.59571155	38.5825882	6.99511433	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.36970472	8.83123207	0.85714286	396.1772175	0	0	0	0	0	0	43	101	0	3039	1562	1377	661	150	27	96	100	6818	0.05267507	0.06112946	86.90014648	99.39025879	99.46430402	1111.7	0.83181818
0.59576942	38.57034302	6.99521303	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.36375713	8.73751736	0.85714286	400.591548	0	0	0	0	0	0	43	101	0	3039	1562	1377	661	150	27	96	100	6818	0.05267507	0.06112946	86.90014648	99.36354065	99.46456811	1111.7	0.83181818
0.5958273	38.59142685	6.99549389	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.36375713	8.73751736	0.85714286	404.8309822	0	0	0	0	0	0	43	101	0	3039	1562	1377	661	150	27	96	100	6818	0.05267507	0.06112946	86.90014648	99.24276733	99.46500195	1111.7	0.83181818
0.59588518	38.56285858	6.99550343	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.36902952	9.33307076	0.85714286	409.2303176	0	0	0	0	0	0	43	101	0	3039	1562	1377	661	150	27	96	100	6818	0.05267507	0.06112946	86.90014648	99.32528687	99.46507359	1111.7	0.83181818
0.59594303	38.55546188	6.99554586	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.36902952	9.33307076	0.85714286	413.4687529	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3039.00001	1562.00001	1377.00001	661.00001	150.00001	27.00000999	96.00000999	100.00001	6818.00001	0.05267999	0.06112999	86.90014999	99.34933472	99.46523767	1111.7	0.83181818
0.59600091	38.60088348	6.99543095	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.34338379	8.61877728	0.85714286	419.0353832	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3039.00001	1562.00001	1377.00001	661.00001	150.00001	27.00000999	96.00000999	100.00001	6818.00001	0.05267999	0.06112999	86.90014999	99.39234161	99.46544203	1111.6	0.83181818
0.59605877	38.60710526	6.995368	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.29112458	8.61877728	0.85714286	426.3269706	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	3039.00001	1562.00001	1377.00001	661.00001	150.00001	27.00000999	96.00000999	100.00001	6818.00001	0.05267999	0.06112999	86.90014999	99.40818787	99.4655282	1111.6	0.83181818
0.59611665	38.57492447	6.99549913	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.29112458	8.74699497	0.85714286	430.7426271	0	0	0	0	0	0	42	101	0	3022	1554	1380	665	157	28	96	100	6808	0.04948908	0.06295308	86.53605652	99.43031311	99.46566271	1111.6	0.83181818
Increased PACl flow rate to 0.0052 mL/s ( check scale to see what the actual flow rate is) 																																								
0.59617452	38.61750412	6.99544954	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.35592151	9.09451008	0.85714286	434.9640727	0	0	0	0	0	0	42	101	0	3022	1554	1380	665	157	28	96	100	6808	0.04948908	0.06295308	86.53605652	99.46521759	99.46576649	1111.5	0.83181818
0.5962324	38.54977798	6.99557638	1.138	71.30097087	58.37931034	36.71641791	17.82857143	91.39896373	3.386	6.12	1.514	2.35592151	9.09451008	0.85714286	439.3819895	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	42.00000999	101.00001	0.00000999	3022.00001	1554.00001	1380.00001	665.00001	157.00001	28.00000999	96.00000999	100.00001	6808.00001	0.04948999	0.06295999	86.53605999	99.3217926	99.46621849	1111.5	0.83181818
