Day fraction since midnight on 2/1/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Large Scale ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()
0.08040631	42.81736374	6.99681616	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.21729999	3.37815237	0.84820394	14797.42747784	1368.00000000	585.00000000	582.00000000	451.00000000	223.00000000	57.00000000	98.00000000	100.00000000	3270.00000000	1053.00000000	303.00000000	320.00000000	206.00000000	81.00000000	28.00000000	98.00000000	100.00000000	1994.00000000	0.01694047	0.04441964	90.30846405	101.62048340	0.00000000	0.81333333	1.00000000	280.50000000
0.08041008	42.83303070	6.99682045	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.26910484	3.49378228	0.84820394	14807.80915928	1368.00000000	585.00000000	582.00000000	451.00000000	223.00000000	57.00000000	98.00000000	100.00000000	3270.00000000	1049.00000000	303.00000000	317.00000000	204.00000000	78.00000000	28.00000000	98.00000000	100.00000000	1983.00000000	0.01479792	0.04231034	90.74809265	101.54032135	0.00000000	0.81333333	1.00000000	280.50000000
0.08052628	42.85984802	6.99687099	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.26910484	3.49378228	0.84820394	14807.80915928	1368.00000000	585.00000000	582.00000000	451.00000000	223.00000000	57.00000000	98.00000000	100.00000000	3270.00000000	1049.00000000	303.00000000	317.00000000	204.00000000	78.00000000	28.00000000	98.00000000	100.00000000	1983.00000000	0.01479792	0.04231034	90.74809265	101.54032135	0.00000000	0.81333333	1.00000000	280.50000000
0.08058368	42.83994293	6.99683905	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.21399665	3.56612182	0.84820394	14818.17684746	1376.00000000	572.00000000	588.00000000	435.00000000	224.00000000	56.00000000	98.00000000	100.00000000	3255.00000000	1049.00000000	303.00000000	317.00000000	204.00000000	78.00000000	28.00000000	98.00000000	100.00000000	1983.00000000	0.01479792	0.04231034	90.74809265	101.73908997	0.00000000	0.81333333	1.00000000	280.40000000
0.08064661	42.83662033	6.99682713	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.22996008	3.58530140	0.84820394	14828.54253864	1375.00000000	585.00000000	591.00000000	454.00000000	228.00000000	56.00000000	98.00000000	100.00000000	3294.00000000	1049.00000000	303.00000000	317.00000000	204.00000000	78.00000000	28.00000000	98.00000000	100.00000000	1983.00000000	0.01476937	0.04307009	90.58950043	101.73908997	0.00000000	0.81333333	1.00000000	280.40000000
0.08076645	42.84641266	6.99667835	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.22996008	3.58530140	0.84820394	14828.54253864	1375.00000000	585.00000000	591.00000000	454.00000000	228.00000000	56.00000000	98.00000000	100.00000000	3294.00000000	1049.00000000	303.00000000	317.00000000	204.00000000	78.00000000	28.00000000	98.00000000	100.00000000	1983.00000000	0.01476937	0.04307009	90.58950043	101.73908997	0.00000000	0.81333333	1.00000000	280.40000000
0.08081517	42.86838531	6.99681950	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23807669	3.57173538	0.84820394	14838.90922880	1375.00000000	585.00000000	591.00000000	454.00000000	228.00000000	56.00000000	98.00000000	100.00000000	3294.00000000	1060.00000000	302.00000000	329.00000000	210.00000000	80.00000000	30.00000000	98.00000000	100.00000000	2014.00000000	0.01507094	0.04301591	90.60079956	101.97025299	0.00000000	0.81333333	1.00000000	280.30000000
0.08088642	42.87036514	6.99688435	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23807669	3.57173538	0.84820394	14838.90922880	1375.00000000	585.00000000	591.00000000	454.00000000	228.00000000	56.00000000	98.00000000	100.00000000	3294.00000000	1060.00000000	302.00000000	329.00000000	210.00000000	80.00000000	30.00000000	98.00000000	100.00000000	2014.00000000	0.01507094	0.04301591	90.60079956	101.97025299	0.00000000	0.81333333	1.00000000	280.30000000
0.08093091	42.89513779	6.99685907	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.22950888	3.50388002	0.84820394	14849.29290915	1360.00000000	583.00000000	581.00000000	435.00000000	219.00000000	55.00000000	98.00000000	100.00000000	3235.00000000	1060.00000000	302.00000000	329.00000000	210.00000000	80.00000000	30.00000000	98.00000000	100.00000000	2014.00000000	0.01423835	0.04234162	90.74156189	101.88819885	0.00000000	0.81333333	1.00000000	280.30000000
0.08100639	42.87616730	6.99682045	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.22950888	3.50388002	0.84820394	14849.29290915	1360.00000000	583.00000000	581.00000000	435.00000000	219.00000000	55.00000000	98.00000000	100.00000000	3235.00000000	1060.00000000	302.00000000	329.00000000	210.00000000	80.00000000	30.00000000	98.00000000	100.00000000	2014.00000000	0.01423835	0.04234162	90.74156189	101.88819885	0.00000000	0.81333333	1.00000000	280.30000000
0.08104665	42.83658218	6.99691963	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.27895403	3.36996174	0.84820394	14859.65860033	1364.00000000	588.00000000	591.00000000	448.00000000	224.00000000	58.00000000	98.00000000	100.00000000	3278.00000000	1058.00000000	306.00000000	330.00000000	211.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2017.00000000	0.01562990	0.04249793	90.70890808	101.84072113	0.00000000	0.81333333	1.00000000	280.30000000
0.08112637	42.84769821	6.99680567	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.27895403	3.36996174	0.84820394	14859.65860033	1364.00000000	588.00000000	591.00000000	448.00000000	224.00000000	58.00000000	98.00000000	100.00000000	3278.00000000	1058.00000000	306.00000000	330.00000000	211.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2017.00000000	0.01562990	0.04249793	90.70890808	101.84072113	0.00000000	0.81333333	1.00000000	280.30000000
0.08116241	42.82316208	6.99694061	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23494148	3.51265311	0.84820394	14870.02429056	1364.00000000	588.00000000	591.00000000	448.00000000	224.00000000	58.00000000	98.00000000	100.00000000	3278.00000000	1058.00000000	306.00000000	330.00000000	211.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2017.00000000	0.01692657	0.04341506	90.51757812	101.69609833	0.00000000	0.81333333	1.00000000	280.20000000
0.08124655	42.82479095	6.99695444	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23494148	3.51265311	0.84820394	14870.02429056	1364.00000000	588.00000000	591.00000000	448.00000000	224.00000000	58.00000000	98.00000000	100.00000000	3278.00000000	1058.00000000	306.00000000	330.00000000	211.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2017.00000000	0.01692657	0.04341506	90.51757812	101.69609833	0.00000000	0.81333333	1.00000000	280.20000000
0.08127813	42.82612991	6.99682236	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23876560	3.37849283	0.84820394	14880.38998079	1375.00000000	577.00000000	584.00000000	453.00000000	228.00000000	56.00000000	98.00000000	100.00000000	3276.00000000	1060.00000000	304.00000000	326.00000000	202.00000000	78.00000000	29.00000000	98.00000000	100.00000000	2002.00000000	0.01666965	0.04329718	90.54214478	101.46795654	0.00000000	0.81333333	1.00000000	280.10000000
0.08136678	42.85989380	6.99704027	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.24308896	3.27097464	0.84820394	14890.77366114	1373.00000000	590.00000000	581.00000000	452.00000000	226.00000000	59.00000000	98.00000000	100.00000000	3286.00000000	1060.00000000	304.00000000	326.00000000	202.00000000	78.00000000	29.00000000	98.00000000	100.00000000	2002.00000000	0.01666965	0.04329718	90.54214478	101.46413422	0.00000000	0.81333333	1.00000000	280.10000000
0.08148653	42.86556244	6.99684811	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.24308896	3.27097464	0.84820394	14890.77366114	1373.00000000	590.00000000	581.00000000	452.00000000	226.00000000	59.00000000	98.00000000	100.00000000	3286.00000000	1060.00000000	304.00000000	326.00000000	202.00000000	78.00000000	29.00000000	98.00000000	100.00000000	2002.00000000	0.01666965	0.04329718	90.54214478	101.46413422	0.00000000	0.81333333	1.00000000	280.10000000
0.08150962	42.87154388	6.99685526	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23241675	3.26230073	0.84820394	14901.13935375	1373.00000000	590.00000000	581.00000000	452.00000000	226.00000000	59.00000000	98.00000000	100.00000000	3286.00000000	1060.00000000	304.00000000	326.00000000	202.00000000	78.00000000	29.00000000	98.00000000	100.00000000	2002.00000000	0.01511859	0.04327464	90.54684448	101.65856934	0.00000000	0.81333333	1.00000000	280.10000000
0.08160648	42.92166901	6.99681616	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23241675	3.26230073	0.84820394	14901.13935375	1373.00000000	590.00000000	581.00000000	452.00000000	226.00000000	59.00000000	98.00000000	100.00000000	3286.00000000	1060.00000000	304.00000000	326.00000000	202.00000000	78.00000000	29.00000000	98.00000000	100.00000000	2002.00000000	0.01511859	0.04327464	90.54684448	101.65856934	0.00000000	0.81333333	1.00000000	280.10000000
0.08162536	42.88290787	6.99683428	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.27273560	3.26396394	0.84820394	14911.50604391	1366.00000000	586.00000000	590.00000000	445.00000000	223.00000000	56.00000000	98.00000000	100.00000000	3270.00000000	1082.00000000	313.00000000	323.00000000	212.00000000	83.00000000	28.00000000	98.00000000	100.00000000	2042.00000000	0.01470334	0.04279954	90.64594269	101.71838379	0.00000000	0.81333333	1.00000000	280.00000000
0.08172666	42.91691208	6.99669695	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.27273560	3.26396394	0.84820394	14911.50604391	1366.00000000	586.00000000	590.00000000	445.00000000	223.00000000	56.00000000	98.00000000	100.00000000	3270.00000000	1082.00000000	313.00000000	323.00000000	212.00000000	83.00000000	28.00000000	98.00000000	100.00000000	2042.00000000	0.01470334	0.04279954	90.64594269	101.71838379	0.00000000	0.81333333	1.00000000	280.00000000
0.08174110	42.90562439	6.99673271	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.25901604	3.23904991	0.84820394	14921.87173271	1372.00000000	582.00000000	582.00000000	437.00000000	212.00000000	53.00000000	98.00000000	100.00000000	3242.00000000	1082.00000000	313.00000000	323.00000000	212.00000000	83.00000000	28.00000000	98.00000000	100.00000000	2042.00000000	0.01646308	0.04305203	90.59326172	101.59960175	0.00000000	0.81333333	1.00000000	279.90000000
0.08184665	42.91161346	6.99671793	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.25901604	3.23904991	0.84820394	14921.87173271	1372.00000000	582.00000000	582.00000000	437.00000000	212.00000000	53.00000000	98.00000000	100.00000000	3242.00000000	1082.00000000	313.00000000	323.00000000	212.00000000	83.00000000	28.00000000	98.00000000	100.00000000	2042.00000000	0.01646308	0.04305203	90.59326172	101.59960175	0.00000000	0.81333333	1.00000000	279.90000000
0.08185685	42.90322495	6.99676228	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.25152135	3.27718639	0.84820394	14932.25341463	1362.00000000	563.00000000	568.00000000	421.00000000	208.00000000	55.00000000	98.00000000	100.00000000	3181.00000000	1077.00000000	307.00000000	326.00000000	205.00000000	74.00000000	27.00000000	98.00000000	100.00000000	2020.00000000	0.01463006	0.04230145	90.74995422	101.76522827	0.00000000	0.81333333	1.00000000	279.90000000
0.08196662	42.85799789	6.99689054	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.25152135	3.27718639	0.84820394	14932.25341463	1362.00000000	563.00000000	568.00000000	421.00000000	208.00000000	55.00000000	98.00000000	100.00000000	3181.00000000	1077.00000000	307.00000000	326.00000000	205.00000000	74.00000000	27.00000000	98.00000000	100.00000000	2020.00000000	0.01463006	0.04230145	90.74995422	101.76522827	0.00000000	0.81333333	1.00000000	279.90000000
0.08197259	42.87496948	6.99689627	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.26591384	3.20871091	0.84820394	14942.62010479	1362.00000000	563.00000000	568.00000000	421.00000000	208.00000000	55.00000000	98.00000000	100.00000000	3181.00000000	1077.00000000	307.00000000	326.00000000	205.00000000	74.00000000	27.00000000	98.00000000	100.00000000	2020.00000000	0.01631749	0.04342512	90.51548004	101.97626495	0.00000000	0.81333333	1.00000000	279.90000000
0.08208699	42.93552399	6.99672890	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.26591384	3.35310102	0.84820394	14952.98779440	1359.00000000	572.00000000	580.00000000	424.00000000	227.00000000	56.00000000	98.00000000	100.00000000	3222.00000000	1077.00000000	307.00000000	326.00000000	205.00000000	74.00000000	27.00000000	98.00000000	100.00000000	2020.00000000	0.01705401	0.04339040	90.52271271	101.86834717	0.00000000	0.81333333	1.00000000	279.80000000
0.08220657	42.91585159	6.99679756	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.26591384	3.35310102	0.84820394	14952.98779440	1359.00000000	572.00000000	580.00000000	424.00000000	227.00000000	56.00000000	98.00000000	100.00000000	3222.00000000	1077.00000000	307.00000000	326.00000000	205.00000000	74.00000000	27.00000000	98.00000000	100.00000000	2020.00000000	0.01705401	0.04339040	90.52271271	101.86834717	0.00000000	0.81333333	1.00000000	279.80000000
0.08226194	42.91351318	6.99667883	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.19975567	3.37645888	0.84820394	14963.35348654	1359.00000000	585.00000000	587.00000000	430.00000000	214.00000000	52.00000000	98.00000000	100.00000000	3232.00000000	1115.00000000	311.00000000	317.00000000	203.00000000	82.00000000	29.00000000	98.00000000	100.00000000	2060.00000000	0.01705401	0.04339040	90.52271271	101.91676331	0.00000000	0.81333333	1.00000000	279.80000000
0.08232674	42.87936783	6.99686337	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.19975567	3.37645888	0.84820394	14963.35348654	1359.00000000	585.00000000	587.00000000	430.00000000	214.00000000	52.00000000	98.00000000	100.00000000	3232.00000000	1115.00000000	311.00000000	317.00000000	203.00000000	82.00000000	29.00000000	98.00000000	100.00000000	2060.00000000	0.01705401	0.04339040	90.52271271	101.91676331	0.00000000	0.81333333	1.00000000	279.80000000
0.08237768	42.95386124	6.99670553	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.24852204	3.23883486	0.84820394	14973.71717787	1359.00000000	585.00000000	587.00000000	430.00000000	214.00000000	52.00000000	98.00000000	100.00000000	3232.00000000	1115.00000000	311.00000000	317.00000000	203.00000000	82.00000000	29.00000000	98.00000000	100.00000000	2060.00000000	0.01551626	0.04223521	90.76379395	101.91676331	0.00000000	0.81333333	1.00000000	279.70000000
0.08244673	42.91414261	6.99680185	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.24852204	3.23883486	0.84820394	14973.71717787	1359.00000000	585.00000000	587.00000000	430.00000000	214.00000000	52.00000000	98.00000000	100.00000000	3232.00000000	1115.00000000	311.00000000	317.00000000	203.00000000	82.00000000	29.00000000	98.00000000	100.00000000	2060.00000000	0.01551626	0.04223521	90.76379395	101.91676331	0.00000000	0.81333333	1.00000000	279.70000000
0.08249342	42.95108414	6.99691629	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.28247893	3.26735616	0.84820394	14984.10185623	1356.00000000	586.00000000	579.00000000	436.00000000	215.00000000	54.00000000	98.00000000	100.00000000	3229.00000000	1117.00000000	313.00000000	329.00000000	209.00000000	80.00000000	28.00000000	98.00000000	100.00000000	2079.00000000	0.01645118	0.04418419	90.35742950	101.75811005	0.00000000	0.81333333	1.00000000	279.70000000
0.08256673	42.95203018	6.99668550	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.28247893	3.26735616	0.84820394	14984.10185623	1356.00000000	586.00000000	579.00000000	436.00000000	215.00000000	54.00000000	98.00000000	100.00000000	3229.00000000	1117.00000000	313.00000000	329.00000000	209.00000000	80.00000000	28.00000000	98.00000000	100.00000000	2079.00000000	0.01645118	0.04418419	90.35742950	101.75811005	0.00000000	0.81333333	1.00000000	279.70000000
0.08260916	42.95602036	6.99685574	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.30259633	3.16714787	0.84820394	14994.46754646	1358.00000000	576.00000000	574.00000000	426.00000000	219.00000000	55.00000000	98.00000000	100.00000000	3212.00000000	1117.00000000	313.00000000	329.00000000	209.00000000	80.00000000	28.00000000	98.00000000	100.00000000	2079.00000000	0.01620358	0.04293272	90.61815643	101.53279114	0.00000000	0.81333333	1.00000000	279.60000000
0.08268670	42.97268677	6.99683523	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.30259633	3.16714787	0.84820394	14994.46754646	1358.00000000	576.00000000	574.00000000	426.00000000	219.00000000	55.00000000	98.00000000	100.00000000	3212.00000000	1117.00000000	313.00000000	329.00000000	209.00000000	80.00000000	28.00000000	98.00000000	100.00000000	2079.00000000	0.01620358	0.04293272	90.61815643	101.53279114	0.00000000	0.81333333	1.00000000	279.60000000
0.08272490	42.96001434	6.99674845	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.31245649	3.19648671	0.84820394	15004.83523464	1369.00000000	579.00000000	581.00000000	436.00000000	217.00000000	52.00000000	98.00000000	100.00000000	3237.00000000	1117.00000000	313.00000000	329.00000000	209.00000000	80.00000000	28.00000000	98.00000000	100.00000000	2079.00000000	0.01731183	0.04451053	90.28956604	101.31752777	0.00000000	0.81333333	1.00000000	279.60000000
0.08280707	42.96769333	6.99693680	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.31245649	3.25854111	0.84820394	15015.20292473	1369.00000000	579.00000000	581.00000000	436.00000000	217.00000000	52.00000000	98.00000000	100.00000000	3237.00000000	1106.00000000	299.00000000	320.00000000	202.00000000	81.00000000	27.00000000	98.00000000	100.00000000	2038.00000000	0.01875872	0.04466999	90.25642395	101.35015869	0.00000000	0.81333333	1.00000000	279.50000000
0.08292683	42.94187164	6.99696445	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.31245649	3.25854111	0.84820394	15015.20292473	1369.00000000	579.00000000	581.00000000	436.00000000	217.00000000	52.00000000	98.00000000	100.00000000	3237.00000000	1106.00000000	299.00000000	320.00000000	202.00000000	81.00000000	27.00000000	98.00000000	100.00000000	2038.00000000	0.01875872	0.04466999	90.25642395	101.35015869	0.00000000	0.81333333	1.00000000	279.50000000
0.08295640	42.94955444	6.99686766	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.34572399	3.40183067	0.84820394	15025.58460474	1360.00000000	574.00000000	577.00000000	434.00000000	221.00000000	55.00000000	98.00000000	100.00000000	3227.00000000	1106.00000000	299.00000000	320.00000000	202.00000000	81.00000000	27.00000000	98.00000000	100.00000000	2038.00000000	0.01722900	0.04403642	90.38817596	101.60695648	0.00000000	0.81333333	1.00000000	279.50000000
0.08304681	42.93484879	6.99669170	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.34572399	3.40183067	0.84820394	15025.58460474	1360.00000000	574.00000000	577.00000000	434.00000000	221.00000000	55.00000000	98.00000000	100.00000000	3227.00000000	1106.00000000	299.00000000	320.00000000	202.00000000	81.00000000	27.00000000	98.00000000	100.00000000	2038.00000000	0.01722900	0.04403642	90.38817596	101.60695648	0.00000000	0.81333333	1.00000000	279.50000000
0.08307213	42.93906784	6.99677277	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.24023318	3.32802844	0.84820394	15035.95029306	1371.00000000	586.00000000	582.00000000	429.00000000	227.00000000	58.00000000	98.00000000	100.00000000	3257.00000000	1121.00000000	306.00000000	320.00000000	209.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2066.00000000	0.01698182	0.04420086	90.35396576	101.47058105	0.00000000	0.81333333	1.00000000	279.40000000
0.08316683	42.97357559	6.99682570	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.24023318	3.32802844	0.84820394	15035.95029306	1371.00000000	586.00000000	582.00000000	429.00000000	227.00000000	58.00000000	98.00000000	100.00000000	3257.00000000	1121.00000000	306.00000000	320.00000000	209.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2066.00000000	0.01698182	0.04420086	90.35396576	101.47058105	0.00000000	0.81333333	1.00000000	279.40000000
0.08318788	42.98175812	6.99693680	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23641002	3.32802844	0.84820394	15046.31698275	1371.00000000	586.00000000	582.00000000	429.00000000	227.00000000	58.00000000	98.00000000	100.00000000	3257.00000000	1121.00000000	306.00000000	320.00000000	209.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2066.00000000	0.01644860	0.04202699	90.80731964	101.83040619	0.00000000	0.81333333	1.00000000	279.40000000
0.08328678	42.96174240	6.99688482	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23641002	3.32802844	0.84820394	15046.31698275	1371.00000000	586.00000000	582.00000000	429.00000000	227.00000000	58.00000000	98.00000000	100.00000000	3257.00000000	1121.00000000	306.00000000	320.00000000	209.00000000	79.00000000	29.00000000	98.00000000	100.00000000	2066.00000000	0.01644860	0.04202699	90.80731964	101.83040619	0.00000000	0.81333333	1.00000000	279.40000000
0.08330362	42.94348526	6.99684334	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23641002	3.33111143	0.84820394	15056.68367195	1390.00000000	581.00000000	594.00000000	456.00000000	228.00000000	55.00000000	98.00000000	100.00000000	3307.00000000	1113.00000000	304.00000000	314.00000000	206.00000000	75.00000000	29.00000000	98.00000000	100.00000000	2044.00000000	0.02025567	0.04462662	90.26544189	101.89020538	0.00000000	0.81333333	1.00000000	279.30000000
0.08340675	42.92887497	6.99683237	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.23641002	3.33111143	0.84820394	15056.68367195	1390.00000000	581.00000000	594.00000000	456.00000000	228.00000000	55.00000000	98.00000000	100.00000000	3307.00000000	1113.00000000	304.00000000	314.00000000	206.00000000	75.00000000	29.00000000	98.00000000	100.00000000	2044.00000000	0.02025567	0.04462662	90.26544189	101.89020538	0.00000000	0.81333333	1.00000000	279.30000000
0.08341935	42.96158600	6.99684334	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.36767912	3.37745070	0.84820394	15067.04936171	1380.00000000	587.00000000	589.00000000	457.00000000	231.00000000	55.00000000	98.00000000	100.00000000	3303.00000000	1113.00000000	304.00000000	314.00000000	206.00000000	75.00000000	29.00000000	98.00000000	100.00000000	2044.00000000	0.01533976	0.04264991	90.67717743	101.84822083	0.00000000	0.81333333	1.00000000	279.30000000
0.08352730	42.98542404	6.99690104	1.17600000	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.62350000	6.12000000	1.27650000	0.04100000	0.05650000	1.35186648	3.29426599	0.84820394	15077.41605043	1380.00000000	587.00000000	589.00000000	457.00000000	231.00000000	55.00000000	98.00000000	100.00000000	3303.00000000	1113.00000000	304.00000000	314.00000000	206.00000000	75.00000000	29.00000000	98.00000000	100.00000000	2044.00000000	0.01533976	0.04264991	90.67717743	101.89113617	0.00000000	0.81333333	1.00000000	279.20000000
