Day fraction since midnight on 11/23/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.55221774	9.3822794	1.2077	0	0	0	0	0	0.00713403	3.391	6.1077	1.509	0.294	0	0	0.8200225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09665127
0.55227524	9.59832573	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.00000999	0.1524893	0.8200225	4.22967291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043273	0.13019999	0
0.55233273	9.63585758	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.16910969	0.1524893	0.8200225	6.17968178	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04427482	0.04492322	90.20381927	0.0008912	0.13001336	0
0.55239023	9.59168053	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.16910969	0.13389316	0.8200225	11.67924166	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04427482	0.04492322	90.20381927	0.00135041	0.12992018	0
0.55244771	9.61685944	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.16910969	0.13389316	0.8200225	16.43612576	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04427999	0.04492999	90.20381999	0.00181035	0.12928914	0
0.55250521	9.61431599	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.16405624	0.12614319	0.8200225	21.86519051	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04427999	0.04492999	90.20381999	0.0022725	0.12925082	0
0.55256271	9.61417484	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.16405624	0.12614319	0.8200225	27.21780396	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04391102	0.04447887	90.29615021	0.0027318	0.12925328	0
0.5526202	9.64818954	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17001505	0.124567	0.8200225	32.72232914	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04391102	0.04447887	90.29615021	0.00319131	0.12852992	0
0.55267769	9.61052418	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17001505	0.124567	0.8200225	37.60964394	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00365052	0.12972243	0
0.55273518	9.5940876	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.16542701	0.12677988	0.8200225	42.87984896	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00410973	0.12997999	0
0.55279269	9.61598969	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.16542701	0.12677988	0.8200225	48.98307848	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00457234	0.12865035	0
0.55285018	9.60057735	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.184136	0.12897277	0.8200225	53.74393511	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00503191	0.12641659	0
0.55290767	9.62958813	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18553919	0.12897277	0.8200225	53.74393511	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00549112	0.1262916	0
0.55296516	9.62817764	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18553919	0.12897277	0.8200225	59.82035923	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00595078	0.12725314	0
0.55302266	9.60836792	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18285669	0.12384209	0.8200225	64.54944324	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.0064099	0.12751798	0
0.55308015	9.62662315	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18285669	0.12384209	0.8200225	69.30235672	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00687094	0.12723176	0
0.55313764	9.60960865	1.2077	0	0	0	0	0	0.00000025	3.391	6.1077	1.509	0.294	0.18285669	0.12656781	0.8200225	74.72645712	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04391999	0.04447999	90.29615999	0.00733015	0.12642662	0
0.55319514	9.63154411	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18285669	0.12656781	0.8200225	80.85865688	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04359124	0.04418201	90.35788727	0.00778974	0.12600999	0
0.55325263	9.62975311	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18040273	0.13038501	0.8200225	85.5837698	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04359124	0.04418201	90.35788727	0.00825079	0.1251168	0
0.55331012	9.59934521	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18040273	0.13038501	0.8200225	91.00786972	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.00870963	0.12495532	0
0.55336762	9.59922981	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17874153	0.12575528	0.8200225	96.03978348	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.00917141	0.13117087	0
0.55342511	9.63096046	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17874153	0.12575528	0.8200225	101.8332338	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.00963061	0.15679705	0
0.55348261	9.58956146	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17559256	0.12575528	0.8200225	106.6139498	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01009019	0.15561453	0
0.55354011	9.60399723	1.2077	0	0	0	0	0	0.00000526	3.391	6.1077	1.509	0.294	0.17559256	0.12575528	0.8200225	112.0142207	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01054949	0.14709511	0.00242904
0.5535976	9.64776993	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17468107	0.12001222	0.8200225	117.4393139	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.0110109	0.14145994	0
0.5536551	9.62037373	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17468107	0.12001222	0.8200225	122.8912153	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01147011	0.14057999	0
0.55371258	9.60171604	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17535943	0.11918139	0.8200225	128.2319121	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01193115	0.13549915	0
0.55377008	9.60984802	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17535943	0.11918139	0.8200225	133.0364575	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01239073	0.15290102	0
0.55382757	9.59782791	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18898702	0.12222543	0.8200225	138.4585729	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01284956	0.16021501	0
0.55388506	9.60359097	1.2077	0	0	0	0	0	0.00000189	3.391	6.1077	1.509	0.294	0.18898702	0.12222543	0.8200225	138.4585729	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01331098	0.15121175	0.00071633
0.55394257	9.60354614	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19416037	0.12222543	0.8200225	143.8856511	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01376982	0.1468015	0
0.55400005	9.60014153	1.2077	0	0	0	0	0	0.00000035	3.391	6.1077	1.509	0.294	0.19416037	0.12222543	0.8200225	149.3186874	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04359999	0.04418999	90.35788999	0.01422866	0.1451575	0
0.55405754	9.62888622	1.2077	0	0	0	0	0	0.00000291	3.391	6.1077	1.509	0.294	0.17773153	0.12899646	0.8200225	154.7388167	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04418148	0.04496593	90.19495392	0.01469007	0.14192061	0.00127786
0.55411503	9.59674168	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17773153	0.12899646	0.8200225	159.7697353	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04418148	0.04496593	90.19495392	0.01514928	0.14023603	0
0.55417253	9.59650803	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17773153	0.13270894	0.8200225	164.9128513	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04418999	0.04496999	90.19495999	0.01561032	0.13909408	0
0.55423003	9.62641621	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17773153	0.13270894	0.8200225	170.3369513	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04418999	0.04496999	90.19495999	0.01606999	0.13848414	0
0.55428752	9.62635231	1.2077	0	0	0	0	0	0.00000193	3.391	6.1077	1.509	0.294	0.17773999	0.13248515	0.8200225	175.7413416	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04418999	0.04496999	90.19495999	0.01652912	0.13516507	0.00082963
0.55434502	9.57563591	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17773999	0.13248515	0.8200225	182.1315131	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04418999	0.04496999	90.19495999	0.01698915	0.13404679	0
0.55440251	9.61615372	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17206748	0.13248515	0.8200225	186.6034427	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04418999	0.04496999	90.19495999	0.01744872	0.13319999	0
0.55446	9.61444473	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.17206748	0.13248515	0.8200225	192.0225792	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04418999	0.04496999	90.19495999	0.0179094	0.1309018	0
0.5545175	9.62305546	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19165662	0.12487769	0.8200225	196.7675495	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04418999	0.04496999	90.19495999	0.01836861	0.12965187	0
0.55457499	9.59138393	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19165662	0.12487769	0.8200225	202.0963335	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04357735	0.04459697	90.27159882	0.01883041	0.12924919	0
0.55463248	9.62369251	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18724439	0.12487769	0.8200225	207.5245857	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04357735	0.04459697	90.27159882	0.01928999	0.1297801	0
0.55468998	9.62306118	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18724439	0.12487769	0.8200225	212.9578362	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04388694	0.04466293	90.25789642	0.01974958	0.13117427	0
0.55474747	9.61337376	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19579229	0.13107052	0.8200225	217.7862096	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	99	100	0	0.04388694	0.04466293	90.25789642	0.02020878	0.13038048	0
0.55480496	9.57969666	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19579229	0.13107052	0.8200225	223.2103105	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04388999	0.04466999	90.25789999	0.02067056	0.13046914	0
0.55486246	9.64361477	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19579229	0.13122344	0.8200225	223.2103105	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	100.00001	0.00000999	0.04388999	0.04466999	90.25789999	0.0211294	0.13204999	0
0.55491995	9.64596748	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19579229	0.13122344	0.8200225	228.638382	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04389698	0.04478204	90.23314667	0.02159045	0.17030787	0
0.55497744	9.61473656	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19579999	0.13680264	0.8200225	234.5559435	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04389698	0.04478204	90.23314667	0.02204965	0.17814824	0
0.55503494	9.6061306	1.2077	0	0	0	0	0	0.00000253	3.391	6.1077	1.509	0.294	0.19234617	0.13680264	0.8200225	239.4637466	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04399594	0.04492632	90.20317841	0.02250923	0.16598634	0.00103054
0.55509243	9.63845539	1.2077	0	0	0	0	0	0.00000772	3.391	6.1077	1.509	0.294	0.19234617	0.13146085	0.8200225	244.9156475	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04399594	0.04492632	90.20317841	0.02296854	0.15670401	0.00363083
0.55514992	9.60440159	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18319823	0.13146085	0.8200225	250.3170424	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04399999	0.04492999	90.20317999	0.02342949	0.15243767	0
0.55520743	9.58957005	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18319823	0.12401351	0.8200225	255.0659847	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04399999	0.04492999	90.20317999	0.02388907	0.14817113	0
0.55526491	9.60596085	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18934964	0.12575987	0.8200225	260.1008787	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04399999	0.04492999	90.20317999	0.02434827	0.14566533	0
0.55532274	9.58083725	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18934964	0.12575987	0.8200225	265.9931755	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04399999	0.04492999	90.20317999	0.02481277	0.14466999	0
0.55538061	9.60933208	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18369797	0.12792566	0.8200225	270.7212553	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04399999	0.04492999	90.20317999	0.02527499	0.1386631	0
0.55543848	9.61695766	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18369797	0.12792566	0.8200225	276.3179297	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04388534	0.04469218	90.2518158	0.02573721	0.13569574	0
0.55549635	9.60837078	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18369797	0.12792566	0.8200225	281.6537833	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04388534	0.04469218	90.2518158	0.02620018	0.13428399	0
0.55555421	9.58112049	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18369797	0.12792566	0.8200225	287.0894561	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04388999	0.04469999	90.25181999	0.0266627	0.13364737	0
0.55561208	9.59846401	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18369999	0.12849617	0.8200225	292.5492764	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04388999	0.04469999	90.25181999	0.02712676	0.13411307	0
0.55566996	9.59183884	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18369999	0.12849617	0.8200225	297.326324	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04388999	0.04469999	90.25181999	0.02759055	0.13415999	0
0.55572783	9.59873009	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18008739	0.14640215	0.8200225	297.326324	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04388999	0.04469999	90.25181999	0.02805276	0.13161141	0
0.5557857	9.57650375	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18008739	0.14640215	0.8200225	303.2536616	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04388999	0.04469999	90.25181999	0.02851572	0.13055164	0
0.55584359	9.62713718	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18500321	0.13263631	0.8200225	308.1776209	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04388999	0.04469999	90.25181999	0.02897796	0.12899834	0
0.55590145	9.63331604	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18500321	0.13263631	0.8200225	313.6974816	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04399482	0.04486151	90.21663666	0.02944047	0.12861999	0
0.5559593	9.60594845	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18799296	0.12890759	0.8200225	319.1663818	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04399482	0.04486151	90.21663666	0.02990269	0.12713313	0
0.55601719	9.5840044	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18799296	0.12890759	0.8200225	323.941432	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	100.00001	0.00000999	0.04399999	0.04486999	90.21663999	0.03036714	0.12635487	0
0.55607506	9.61343002	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18799296	0.1226685	0.8200225	329.3861799	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04349629	0.04451134	90.28939819	0.03083027	0.12506437	0
0.55613292	9.61493492	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.18799296	0.1226685	0.8200225	334.8777871	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04349629	0.04451134	90.28939819	0.03129277	0.12658148	0
0.55619079	9.65884495	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19879529	0.12323287	0.8200225	340.2374754	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04302036	0.04379527	90.43837738	0.03175498	0.13465762	0
0.55624866	10.26457787	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19879529	0.12323287	0.8200225	345.3812985	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04392597	0.04490221	90.20818329	0.03221942	0.13426784	0
0.55630653	9.70522118	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19879529	0.13137531	0.8200225	350.6610355	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04392597	0.04490221	90.20818329	0.03268126	0.13456029	0
0.5563644	9.60025597	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19879529	0.13137531	0.8200225	356.0337162	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04392597	0.04490221	90.20818329	0.03314533	0.13352934	0
0.55642227	9.6388731	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19281767	0.12600628	0.8200225	362.7655563	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04374138	0.04474652	90.24052429	0.03360902	0.13232969	0
0.55648014	9.6330204	1.2077	0	0	0	0	0	0	3.391	6.1077	1.509	0.294	0.19281767	0.12600628	0.8200225	366.4013104	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	100	0	0.04382177	0.04481446	90.22640991	0.03407087	0.13067746	0
