Day fraction since midnight on 11/19/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.60497262	10.11421108	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.11027185	0.20911410	0.82002250	51.05727386	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00485234	0.41573822	0.00000000
0.60503014	10.14909077	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.11027185	0.20911410	0.82002250	55.88789797	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00531433	0.41849497	0.00000000
0.60508766	10.11880779	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10900316	0.20715174	0.82002250	59.07652807	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00577302	0.41879860	0.00000000
0.60514518	10.15130234	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10900316	0.20715174	0.82002250	66.63501215	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00623319	0.41782051	0.00000000
0.60520270	10.14840984	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10620936	0.20181262	0.82002250	72.10137701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00669334	0.41689244	0.00000000
0.60526022	10.14236259	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10620936	0.20181262	0.82002250	77.15848494	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00715387	0.41593802	0.00000000
0.60531774	10.14696980	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10387973	0.19842216	0.82002250	81.02755547	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00761292	0.41373476	0.00000000
0.60537527	10.13741207	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10387973	0.19842216	0.82002250	85.83036757	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00807510	0.41169795	0.00000000
0.60543279	10.12429714	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10430533	0.19842216	0.82002250	91.57089615	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00853443	0.40824360	0.00000000
0.60549031	10.09242058	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10430533	0.19842216	0.82002250	96.40946722	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00899422	0.40521669	0.00000000
0.60554783	10.17977333	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10424619	0.18531364	0.82002250	101.88095760	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00945476	0.40415779	0.00000000
0.60560535	10.12679005	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10424619	0.18531364	0.82002250	106.71158409	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.00991602	0.39845940	0.00269237
0.60566287	10.12913132	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10480859	0.18622124	0.82002250	110.57171440	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01037434	0.39513490	0.00000000
0.60572039	10.13268852	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10480859	0.18622124	0.82002250	116.92116117	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01083597	0.39400640	0.00000000
0.60577791	10.14680099	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10480859	0.19208366	0.82002250	120.75745058	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01129465	0.39147660	0.00000000
0.60583544	10.13914299	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10480859	0.19208366	0.82002250	125.69153118	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01175629	0.38575521	0.00000000
0.60589296	10.15477276	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10376336	0.19554070	0.82002250	131.17875767	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01221608	0.38122833	0.00000000
0.60595047	10.16533566	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10201172	0.19554070	0.82002250	136.00458908	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01267589	0.37777334	0.00000000
0.60600799	10.15405369	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10201172	0.20944700	0.82002250	141.78186893	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01313494	0.37632757	0.00000000
0.60606551	10.15405846	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10201172	0.20944700	0.82002250	146.60865307	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01359621	0.37516236	0.00000000
0.60612304	10.14968777	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10160374	0.22379819	0.82002250	150.50976086	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01405604	0.37361297	0.00000000
0.60618068	10.10885239	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10175165	0.22104630	0.82002250	155.30582571	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01451795	0.37114173	0.00000000
0.60623855	10.13959312	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10175165	0.22104630	0.82002250	161.14222431	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01498128	0.36971909	0.00000000
0.60629642	10.08982086	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10225438	0.21223083	0.82002250	165.99722815	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01544275	0.36943087	0.00000000
0.60635429	10.09274292	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10225438	0.21223083	0.82002250	171.53381062	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01590719	0.36423075	0.00000000
0.60641216	10.11911201	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10170048	0.20784166	0.82002250	174.75782108	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01636977	0.36128649	0.00000000
0.60647003	10.11198807	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10170048	0.20784166	0.82002250	180.26166582	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01683090	0.35876203	0.00000000
0.60652790	10.12410927	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10067070	0.20537141	0.82002250	185.56139612	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01729534	0.35686186	0.00000000
0.60658578	10.10218525	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10067070	0.20537141	0.82002250	191.05312967	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01775759	0.35520476	0.00000000
0.60664365	10.10820580	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10341709	0.20041904	0.82002250	196.57005548	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01822240	0.36171407	0.00000000
0.60670152	10.13031769	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10341709	0.20041904	0.82002250	201.43405294	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01868461	0.36988831	0.00000000
0.60675940	10.11627007	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10639962	0.20474014	0.82002250	204.66605854	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01914683	0.37254038	0.00000000
0.60681725	10.14311123	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10639962	0.20474014	0.82002250	210.20564175	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.01961089	0.37241316	0.00000000
0.60687514	10.16748810	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10613465	0.20474014	0.82002250	216.02204895	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02007246	0.36865202	0.00000000
0.60693299	10.12622643	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.10613465	0.20474014	0.82002250	220.83008337	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02053643	0.36784999	0.00000000
0.60699087	10.12594318	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.15098561	0.20981970	0.82002250	226.60579634	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02099904	0.36220565	0.00000000
0.60704875	10.09612370	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.15098561	0.20981970	0.82002250	231.46179867	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02146015	0.35765803	0.00000000
0.60710660	10.08498669	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.52374166	0.22004971	0.82002250	235.34540272	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02192421	0.35290825	0.00000000
0.60716447	10.10983562	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.52374166	0.22004971	0.82002250	240.19740915	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02238865	0.34623012	0.00000000
0.60722234	10.13053226	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.52374166	0.21661881	0.82002250	246.44155598	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02284975	0.34045926	0.00000000
0.60728022	10.13159847	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.52374166	0.21661881	0.82002250	251.29356003	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02331345	0.33808991	0.00000000
0.60733808	10.15614510	1.20770000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.39100000	6.10770000	1.50900000	0.29400000	0.52374999	0.20746580	0.82002250	256.74219799	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000999	0.00000000	0.02377752	0.33906314	0.00000000
