Day fraction since midnight on 12/19/2020,2-3 um,3-5 um,5-9 um,9-17 um,17-33 um,33-65 um,Turb settled w/ blanket (),Time Elapsed (Hours)
0.953684731,605.8500012,323.2400012,314.0200012,103.0300012,10.0000012,5.850001199,0.541579815,5.418116285
0.959471832,597.5300015,319.0300015,307.5300015,102.9900015,9.420001499,5.990001499,0.496482092,5.557006706
0.965258947,568.0400013,307.2700013,296.9800013,101.4300013,9.350001299,6.180001299,0.498754056,5.695897486
0.971046062,564.0606066,300.4444449,289.2929298,95.63636414,8.858586363,5.909091414,0.475719869,5.834788226
0.976833169,552.9797993,292.676769,285.8686882,94.00000131,8.494950807,5.646465958,0.475492774,5.973678797
0.982620273,575.2600025,308.4600025,301.7200025,99.1800025,9.020002498,5.650002498,0.460058043,6.1125693
0.988407375,585.4800015,305.8600015,294.1300015,96.3200015,7.960001499,5.510001498,0.450689155,6.251459755
0.994194474,610.4343457,327.1111133,318.1717194,104.5959618,8.888891109,5.828285048,0.474311807,6.390350124
0.999981575,674.0500016,364.7200016,360.7800016,122.7600016,16.3700016,7.830001598,0.534003752,6.52924055
1.005768693,661.387757,347.5918387,337.9489815,108.377553,9.367348876,6.428573365,0.501003642,6.668131373
1.011555805,669.2551042,353.6836756,344.8877572,111.2244919,9.602042957,6.877553161,0.513636932,6.80702208
1.017342918,756.4545473,407.0909109,398.6666685,127.9393958,10.74747656,6.959597776,0.538827593,6.945912768
1.023130023,841.3157908,452.5894751,441.6736856,139.8421066,11.49473821,6.873685578,0.560592314,7.084803312
1.028917124,847.6363641,473.0101015,463.0909096,145.7676773,11.53535404,7.454545959,0.567820992,7.223693731
1.034704224,887.5500013,480.7800013,464.2100013,147.3200013,11.9500013,7.690001299,0.576732454,7.362584126
1.04049132,894.100002,480.990002,468.810002,147.600002,11.810002,7.470001998,0.635513154,7.50147443
1.046278413,910.6530626,487.2755115,470.5612258,148.581634,12.24489928,7.408164591,0.590763899,7.640364662
1.052065504,903.7800017,486.0100017,471.4400017,148.6300017,12.2200017,7.290001698,0.558980686,7.779254837
1.057852592,899.1010119,487.151517,479.151517,151.4949513,12.22222404,7.838385655,0.587356169,7.918144954
1.063639678,916.8000017,490.6700017,476.1000017,147.7900017,11.9800017,7.620001698,0.56845647,8.05703503
1.069426761,948.1900018,496.3100018,481.7200018,151.9000018,12.3200018,7.960001798,0.580681024,8.195925014
1.075213847,979.7600007,508.4200007,489.3200007,151.3600007,12.1900007,8.190000699,0.577422146,8.334815074
1.081000954,951.1300017,505.6100017,491.6600017,153.1300017,12.5400017,8.070001698,0.589073221,8.473705644
1.086788075,948.9100017,509.9900017,494.1600017,155.6900017,12.8000017,8.040001698,0.598803212,8.612596546
1.092575197,955.8200016,503.9600016,486.8400016,152.7200016,12.4700016,7.990001598,0.568497452,8.751487476
1.098362316,939.5353551,490.9899005,473.1919207,145.7373753,11.80808232,7.797981312,0.644639011,8.890378342
1.10414943,947.5400017,472.9400017,450.8500017,139.1600017,11.5300017,7.800001698,0.562712191,9.029269068
1.10993654,971.8200021,487.8400021,468.8600021,143.6700021,11.3000021,7.830002098,0.552686447,9.168159701
1.115723646,1000.888891,498.1919209,469.0404058,135.9595977,9.575759291,6.42424414,0.544651542,9.30705024
1.12151075,994.1300015,485.4200015,452.9200015,126.2100015,8.100001499,5.280001499,0.481926385,9.44594075
1.127297862,960.1100008,463.4500008,422.8600008,113.7500008,6.550000799,4.800000799,0.459728601,9.584831434
1.133084986,843.6500008,408.9400008,370.7400008,96.6400008,5.820000799,4.630000799,0.433719743,9.723722414
1.138872102,794.8500014,352.7500014,313.2900014,77.5100014,4.120001399,3.960001399,0.382640625,9.862613206
1.144659215,738.3400025,327.5300025,286.3500025,71.7900025,3.840002498,3.670002498,0.382240915,10.00150391
1.150446324,757.220002,339.310002,298.110002,72.770002,3.950001998,3.710001998,0.370873176,10.14039452
1.156233429,801.910003,338.450003,291.700003,68.360003,3.470002997,3.520002997,0.374617482,10.27928504
1.16202053,775.0300011,334.1700011,289.1900011,67.7400011,4.440001099,3.890001099,0.363657232,10.41817547
1.167807638,792.9600018,343.0400018,296.8900018,74.5000018,9.250001798,5.770001798,0.459739809,10.55706606
1.17359476,815.9191938,353.4949514,302.7474767,69.65656757,3.414143331,3.414143331,0.353629728,10.69595698
1.179381876,840.6000009,368.9400009,314.1900009,70.8100009,3.220000899,3.310000899,0.351218953,10.83484778
1.185168989,849.6767687,385.1010111,331.3333343,74.01010202,3.383839393,3.494950504,0.377335097,10.97373848
1.190956098,852.7600019,383.0400019,329.7900019,73.3300019,3.230001898,3.300001898,0.365756957,11.1126291
1.196743202,870.9500014,388.6700014,334.3300014,75.8200014,3.360001399,3.880001399,0.492366597,11.25151959
1.202530304,881.2100015,374.7400015,316.4900015,70.3400015,3.000001499,3.400001498,0.347385905,11.39041003
1.2083174,817.1700009,327.6200009,270.7700009,59.9400009,2.960000899,3.590000899,0.352407432,11.52930036
1.214104496,784.8100018,331.8200018,283.5900018,67.8000018,5.080001798,4.700001798,0.382042666,11.66819064
1.219891588,874.7200022,380.8500022,325.9900022,77.7900022,5.450002198,4.860002198,0.481127678,11.80708086
1.225678678,931.2626282,407.7979817,348.7171736,78.25252717,3.333335251,3.707072624,0.379148772,11.94597101
1.231465764,942.4300015,419.5000015,355.6800015,79.3100015,3.620001498,3.820001498,0.376947698,12.08486109
1.237252848,948.5000021,419.5300021,345.877553,76.7300021,3.320002098,3.740002098,0.363394328,12.22375111
1.243039932,903.8000008,393.0200008,329.6800008,72.5000008,2.990000799,3.836735509,0.366677773,12.36264111
1.248827011,899.3300019,364.1800019,305.4900019,68.2500019,3.380001898,3.990001898,0.368490942,12.50153101
1.254614089,990.6363654,402.8282845,335.0505068,77.30303202,6.868688584,5.080809796,0.424043461,12.64042087
1.260401165,976.8383852,410.6161629,348.9090922,89.15151646,10.51515283,6.886599277,0.629178772,12.77931071
1.266188254,992.6200019,436.0300019,369.7700019,80.9200019,3.720001898,4.140001898,0.38178705,12.91820085
1.271975381,1035.970001,448.2500013,378.1700013,90.4600013,8.280001299,6.460001299,0.573512138,13.05709189
1.277762501,1034.330002,462.6100019,388.8500019,85.5600019,3.880001898,4.570001898,0.43519071,13.19598278
1.283549619,988.3939408,458.7474762,388.5050519,85.25252667,3.616163029,4.373738786,0.406694307,13.33487361
1.289336732,977.4000023,460.6600023,390.3500023,85.0000023,3.570002298,4.310002298,0.413248956,13.47376431
1.295123856,998.3191519,472.5744711,398.500003,86.07447106,4.244683827,4.191492337,0.45362129,13.61265528
1.300910982,1043.323234,476.2828296,400.6262639,86.10101141,3.595960908,4.363637675,0.411687607,13.75154631
1.306698101,1040.340001,478.9000012,403.6200012,87.0500012,3.650001199,4.410001199,0.409017367,13.89043717
1.312485218,1112.151517,491.6767694,409.4747492,88.39394111,3.898991614,4.535355251,0.428520338,14.02932799
1.318272329,1066.357144,490.4387771,411.8571445,89.71428735,4.010205713,4.602042447,0.417762315,14.16821865
1.324059434,1085.320002,491.2000016,410.1300016,88.4700016,3.710001598,4.320001598,0.392408736,14.30710917
1.329846541,1078.720002,487.1000018,406.0500018,88.4400018,3.640001798,4.460001798,0.402410019,14.44599974
1.335633659,1073.696972,491.838386,416.4848506,97.56565868,8.05050717,6.454547574,0.621142052,14.58489056
1.341420784,1084.990002,500.190002,418.450002,91.590002,4.180001998,4.440001998,0.424997221,14.72378157
1.347207906,1102.959597,505.0909106,422.5353551,92.19192071,4.232324746,4.61616313,0.416859213,14.8626725
1.352995024,1106.410002,509.8500022,428.8100022,98.4000022,8.520002198,6.580002198,0.457707349,15.00156332
1.358782135,1139.320001,505.8300011,418.3500011,90.6400011,3.940001099,4.210001099,0.387424032,15.14045399
1.364569245,1126.540002,499.6900021,411.9800021,87.5600021,4.070002098,4.710002098,0.439450993,15.27934462
1.370356349,1148.505053,496.0505071,402.0909111,87.06060808,5.272729291,4.838385857,0.444778634,15.41823513
1.376143463,1109.710001,479.4400011,383.3500011,78.1900011,3.450001099,4.200001099,0.398006608,15.55712585
1.381930585,1079.545456,463.9393955,367.494951,72.87878939,2.797981312,3.808082322,0.378024591,15.69601679
1.387717704,995.0707096,442.5555581,352.3939419,67.21212373,2.72727525,3.69697222,0.356058968,15.83490764
1.393504819,975.3400018,433.0500018,339.5600018,63.2700018,2.360001798,3.470001798,0.33927574,15.97379841
1.399291932,912.4200018,416.1100018,325.7000018,58.7800018,2.140001798,3.330001798,0.331420269,16.1126891
1.405079039,921.0600014,403.4500014,309.0500014,54.3300014,1.910001399,3.040001399,0.323400565,16.25157968
1.410866143,974.1100017,407.8000017,304.7100017,52.4700017,1.970001698,3.020001698,0.331777818,16.39047017
1.416653244,928.0303049,398.9191938,299.111113,50.86868879,1.868688786,2.858587776,0.35350561,16.5293606
1.422440339,986.0700012,402.5400012,297.9000012,51.4000012,2.410001199,3.590001199,0.345891593,16.66825088
1.428227435,933.616163,395.7373752,295.9393954,50.18181959,1.898991312,3.383839797,0.325727602,16.80714118
1.434014527,929.8800011,397.9500011,295.3000011,50.5000011,1.780001099,3.190001099,0.316348678,16.9460314
1.439801616,910.8000017,396.8100017,298.2000017,50.3800017,1.950001698,3.140001698,0.308604401,17.08492153
1.445588701,936.680001,400.840001,298.670001,50.660001,1.900000999,3.100000999,0.305215029,17.22381156
1.451375783,904.7100021,399.3500021,299.8000021,51.2500021,1.690002098,3.610002098,0.320157512,17.36270154
1.457162865,932.1200019,405.9200019,299.8700019,51.0300019,2.160001898,3.660001898,0.311823383,17.50159151
1.462949944,921.460002,408.660002,302.500002,53.650002,3.370001998,4.490001998,0.387383773,17.64048141
1.468737021,886.8200021,403.9800021,304.8800021,54.1300021,4.080002098,4.630002098,0.348469448,17.77937125
1.474524096,887.3800018,406.5500018,307.4700018,50.6100018,1.890001798,3.420001798,0.322604288,17.91826104
1.480311169,877.8282847,408.6262645,309.1818201,52.41414333,1.818183735,3.383840301,0.317533846,18.0571508
1.486098242,925.8600021,416.6600021,308.5600021,51.90909303,1.820002098,3.410002098,0.325401434,18.19604055
1.491885311,954.1700014,426.8100014,320.2000014,58.7600014,4.040001399,4.610001399,0.393580972,18.3349302
1.49767238,959.9600008,419.7800008,312.5000008,51.7700008,2.100000799,3.581633469,0.325478012,18.47381987
1.503459448,938.6500012,429.4700012,322.3900012,55.5400012,2.980001199,3.990001199,0.332445825,18.6127095
1.509246515,937.9100016,427.1300016,319.1600016,53.3700016,1.900001598,3.540001598,0.386284755,18.75159911
1.51503358,986.7200036,442.5800036,325.0500036,53.6800036,1.920003596,3.190003596,0.317096614,18.89048866
1.520820645,1014.640001,443.4300013,327.7200013,55.2800013,1.900001299,3.430001299,0.325595865,19.02937823
1.526607706,973.9800016,429.8400016,315.3400016,50.9300016,1.530001598,3.020001598,0.317179093,19.16826769
1.532394768,1005.340002,448.750002,330.570002,54.570002,1.790001998,3.120001998,0.314392246,19.30715717
1.538181827,1010.414143,452.9696983,333.8181831,56.70707202,2.696971009,3.898991211,0.348389209,19.4460466
1.543968887,976.3200025,447.8000025,333.1600025,54.7300025,2.150002498,3.790002497,0.334460021,19.58493604
1.549755949,959.1400012,446.2100012,334.3100012,55.8200012,1.990001199,3.750001199,0.338141373,19.72382552
1.555543006,957.6565682,449.6464672,335.0303056,55.90909343,1.969699492,3.939396462,0.333618966,19.86271489
1.561330063,951.4646481,452.9595976,337.8383855,55.31313293,1.898991514,3.56565818,0.340739822,20.00160427
1.56711712,980.6900021,460.0800021,340.2300021,55.5200021,2.150002098,3.700002098,0.328574367,20.14049363
1.572904178,976.7244913,464.438777,346.1632668,57.13265459,2.112246427,3.551021937,0.331381976,20.27938301
1.578691234,989.1200011,467.9300011,348.8000011,58.9100011,3.670001099,4.220001099,0.414250775,20.41827236
1.58447829,975.6300018,464.6900018,350.5500018,57.3100018,2.030001798,3.390001798,0.332581025,20.55716171
1.590265344,988.3939402,469.7474756,347.181819,56.63636444,2.070707878,3.444445252,0.327903763,20.696051
1.596052397,998.3838398,472.8686883,347.2020216,56.7878802,2.010102423,3.535354948,0.339674096,20.83494028
1.601839451,987.9278366,470.2268057,348.1134036,56.94845515,2.051547937,3.525774741,0.340566666,20.97382958
1.607626504,975.8181831,470.8484862,353.7777791,57.62626394,2.191920504,3.737375049,0.368091782,21.11271885
1.613413558,974.7700011,475.1300011,358.8900011,58.6800011,2.090001099,3.690001099,0.333483406,21.25160814
1.619200608,994.5100018,474.6900018,349.4200018,56.9000018,2.080001798,3.660001798,0.326005762,21.39049734
1.624987662,1006.500002,465.0200021,341.9900021,54.5900021,2.090002098,3.470002098,0.340770009,21.52938663
1.630774712,994.7700021,461.5800021,335.0600021,52.8400021,1.820002098,3.760002098,0.324662333,21.66827583
1.636561762,970.4795928,457.6632662,328.8469397,50.16326622,1.683674387,3.387756019,0.318377322,21.80716503
1.642348815,911.9500012,433.5700012,311.4600012,46.0900012,1.430001199,3.020001199,0.32555471,21.94605432
1.648135984,884.8400018,421.3800018,297.9900018,43.7400018,1.690001798,3.310001798,0.313616439,22.08494635
1.65392319,877.2200034,410.8900034,286.6300034,41.6800034,1.370003397,2.690003397,0.329464214,22.2238393
1.659710388,852.7300017,398.9500017,275.3600017,38.6500017,1.380001698,2.910001698,0.291898652,22.36273206
1.665497578,860.9400015,392.6700015,270.0800015,36.1700015,1.100001499,2.830001499,0.269554656,22.50162462
1.671284776,855.1100019,393.6400019,267.1600019,36.3100019,1.380001898,3.100001898,0.287846052,22.64051736
1.677071968,831.4700017,387.7300017,265.6100017,36.3600017,1.510001698,2.890001698,0.281850076,22.77940998
1.682859151,856.7800014,393.1400014,269.6300014,39.6100014,3.470001399,4.210001399,0.333567177,22.91830238
1.688646327,890.8600026,394.7900026,265.5000026,36.1700026,1.750002597,3.360002597,0.283562105,23.05719459
1.694433495,877.9500013,397.0900013,270.8900013,37.3500013,1.950001299,3.590001299,0.30289841,23.19608662
1.700220657,818.0200017,375.1700017,254.9000017,35.0600017,1.770001698,3.230001698,0.300350992,23.33497851
1.706007809,860.8383859,387.6464667,263.4242444,35.40404242,1.606062624,3.070709089,0.295214803,23.47387016
1.711794978,866.7300017,392.3700017,267.5400017,41.2200017,4.380001698,5.010001698,0.526786564,23.61276223
1.717582143,873.6868694,392.4343441,263.4242431,35.48484919,1.3939401,3.33333404,0.300280849,23.75165418
1.7233693,854.8200016,378.7400016,255.4100016,34.0200016,1.190001598,3.120001598,0.292060308,23.89054596
1.729156453,847.8453621,383.3505167,258.0618569,33.50515588,1.340207421,3.294738104,0.290461392,24.02943761
1.734943599,876.1400013,394.9800013,266.2700013,35.9400013,1.710001299,3.320001299,0.301796063,24.16832913
1.740730738,860.9797987,390.1515159,259.9797987,35.00000071,1.464647171,3.19587701,0.349721254,24.30722046
1.746517873,893.6300017,397.7400017,264.9100017,35.3700017,1.240001698,3.420001698,0.311588471,24.4461117
1.752305018,949.4600014,405.5600014,269.0200014,35.4800014,1.550001399,3.470001399,0.316559238,24.58500318
1.758092168,931.9100016,407.3100016,269.3800016,35.6600016,1.600001598,3.490001598,0.299374604,24.72389478
1.763879312,911.3000015,402.9700015,268.9700015,35.5500015,1.430001498,3.150001499,0.296106432,24.86278625
1.769666451,928.9393958,407.8383857,271.5858604,36.81818363,1.868688685,4.000001816,0.320993575,25.00167758
1.775453584,924.8700021,407.7700021,273.7900021,35.9400021,1.260002098,3.230002098,0.299672975,25.14056876
1.781240711,903.9696988,398.9899008,262.4141432,35.17171899,1.272729089,3.247424534,0.285900095,25.27945981
1.787027834,940.330002,417.640002,281.240002,38.310002,1.950001998,3.430001998,0.326502811,25.41835075
1.792814951,956.7600013,420.1500013,280.2000013,37.0900013,1.250001299,3.130001299,0.288830624,25.55724156
1.798602065,961.1200022,417.5500022,275.1300022,36.4200022,1.570002198,3.480002198,0.295193029,25.6961323
1.804389172,963.8989918,421.7777797,282.121214,40.21212313,2.777779695,4.898991816,0.339489792,25.83502288
1.81017628,970.5050517,424.2121224,282.6060618,37.83838505,1.707071918,3.585859797,0.30878545,25.97391347
1.815963382,957.2600015,419.4700015,279.4200015,36.8800015,1.520001499,3.310001499,0.289915594,26.1128039
1.821750481,961.6400026,420.7100026,284.9100026,37.2700026,1.480002597,3.740002597,0.297177159,26.25169429
1.827537575,953.8600012,421.0500012,282.1000012,37.3000012,1.390001199,3.590001199,0.301740187,26.39058455
1.833324668,956.5000019,421.9800019,281.7500019,37.8000019,1.660001898,3.570001898,0.312670103,26.52947478
1.839111757,962.0400019,423.1100019,280.8300019,37.3000019,1.680001898,3.250001898,0.299142871,26.66836492
1.844898846,980.6363655,427.8080826,286.3333352,36.89899172,1.494951311,3.868688685,0.307979474,26.80725506
1.85068593,1013.180001,431.170001,285.380001,37.030001,1.530000999,3.480000999,0.304610761,26.94614507
1.856473012,1007.230001,432.0100009,286.6800009,37.7100009,1.630000899,3.540000899,0.306926777,27.08503504
1.862260092,952.7474772,422.565659,282.4646489,36.11111353,1.555557977,3.696972119,0.302615086,27.22392497
1.86804717,968.8400015,426.1500015,286.6100015,37.2100015,1.480001499,3.170001498,0.29494063,27.36281484
1.873834249,971.1200016,433.3000016,290.1300016,40.0900016,2.740001598,4.870001598,0.382142778,27.50170472
1.879621321,936.5312519,410.0104185,271.2500019,35.29166854,1.406251873,3.218751873,0.337079105,27.64059444
1.885408393,1000.110001,417.9900012,274.4900012,34.6500012,1.330001199,3.390001199,0.29874249,27.77948418
1.891195465,1040.570002,427.9100022,276.1500022,35.2400022,1.640002198,3.350002198,0.321005776,27.9183739
1.896982536,1042.562501,431.4791676,276.1458343,35.0416676,1.20833427,3.010417603,0.315527039,28.0572636
1.902769603,997.3100012,413.2300012,265.3000012,32.1100012,1.340001199,3.060001199,0.345726668,28.19615322
1.908556668,985.5900016,407.8800016,259.0600016,30.4200016,1.230001598,2.910001598,0.281471743,28.33504278
1.914343736,970.7100025,403.9900025,258.4500025,35.5900025,4.020002498,5.200002498,0.424738572,28.47393242
1.920130799,900.8000018,385.5700018,241.3000018,27.5300018,1.170001798,2.650001798,0.270607462,28.61282191
1.925917863,928.4600016,387.6600016,237.8200016,27.5400016,1.230001598,2.900001598,0.297160159,28.75171146
1.931704925,927.0300015,381.2800015,233.2500015,26.9800015,1.000001498,3.040001498,0.272024486,28.89060096
1.937491987,940.4700017,380.9900017,232.5600017,26.3400017,1.380001698,3.170001698,0.282419986,29.02949043
1.943279047,941.9479175,380.1458342,231.6041675,26.1666675,1.302084166,3.125000832,0.283077308,29.16837988
1.949066106,930.2929311,376.0808099,227.2828301,25.11111293,1.090910907,3.098605352,0.273164428,29.3072693
1.954853166,937.8100009,374.4500009,226.5800009,26.0900009,1.670000899,3.160000899,0.287715611,29.44615872
1.960640224,947.0505064,377.717173,230.7373751,29.57575889,3.484849797,4.929294241,0.309569506,29.58504811
1.966427281,983.2200014,386.2000014,229.6100014,28.1800014,2.400001399,3.830001399,0.329068341,29.72393748
1.972214338,934.151517,376.4545473,227.9797998,25.15151697,1.212123028,3.191921008,0.281111513,29.86282686
1.978001395,953.2626281,382.5959614,228.222224,25.4848503,1.131314948,3.131314948,0.312484826,30.00171623
1.983788451,955.9494964,382.0909105,229.1919206,25.14141555,1.040405453,3.181819595,0.269698342,30.14060558
1.989575507,944.2400015,379.9600015,229.4900015,25.6300015,1.160001499,3.150001498,0.271992405,30.2794949
1.995362561,944.5200019,378.7300019,229.3800019,25.1800019,1.100001898,2.970001898,0.261652482,30.41838421
2.001149615,949.4123721,381.2268051,228.3298978,24.80412464,1.350516391,3.260796951,0.274847296,30.5572735
2.006936665,953.2020233,384.5858617,229.5858617,25.03030616,1.080811209,3.14141727,0.354631268,30.69616272
2.012723721,929.3500021,383.9400021,232.8900021,25.4200021,1.170002098,3.150002098,0.281380151,30.83505204
2.018510778,911.0800021,380.9500021,232.0900021,25.6100021,1.040002098,3.170002098,0.27831242,30.97394143
2.024297875,912.8500011,384.3600011,230.5800011,25.4000011,1.240001099,3.070001099,0.290214389,31.11283175
2.030085085,956.1649501,390.494847,233.1134037,26.80412536,2.072166596,4.103094431,0.384416749,31.2517248
2.035872294,951.1400024,386.2500024,233.3000024,25.4700024,1.310002398,3.200002398,0.283891316,31.3906178
2.041659496,966.1919205,386.1414155,231.9191932,26.06060737,1.888890201,3.545455857,0.291822756,31.52951064
2.047446706,960.8888898,386.7474757,231.7676777,26.58585949,1.795919183,3.616162524,0.311904795,31.66840368
2.053233908,970.2800012,391.3900012,233.6900012,25.4500012,1.260001199,3.520001199,0.279426216,31.80729653
2.059021102,988.9900018,397.5900018,234.8500018,25.6300018,1.090001798,3.060001798,0.277656307,31.94618919
2.064808284,977.2300019,390.6100019,232.5100019,24.9000019,1.150001898,3.390001898,0.297425632,32.08508155
2.07059546,977.620001,392.930001,233.830001,24.340001,1.190000999,3.450000999,0.278940288,32.22397378
2.076382628,972.4444462,393.1919209,233.7373755,25.73737545,1.131314847,3.565658281,0.291473539,32.36286581
2.082169792,966.4300015,392.7400015,231.8000015,26.1700015,1.580001499,3.520001499,0.294551377,32.50175777
2.087956966,965.2600013,390.8200013,234.3000013,25.6900013,1.340001299,3.870001299,0.300269144,32.64064992
2.093744135,952.6100025,389.3400025,232.6900025,24.9700025,1.230002498,3.610002498,0.286271972,32.779542
2.099531298,940.3800021,387.2700021,233.1600021,25.6200021,1.380002098,3.340002098,0.279110475,32.91843391
2.105318453,945.3200009,388.6600009,230.8000009,24.7200009,1.240000899,3.450000899,0.285311925,33.05732563
2.111105602,938.8787886,386.5959603,230.2424249,24.67676838,1.060606767,3.202020908,0.413271514,33.19621719
2.116892746,916.5200012,382.5300012,228.9400012,24.7400012,1.470001199,3.163266529,0.28181846,33.33510864
2.122679881,959.3500022,395.1800022,235.3400022,26.3800022,2.280002198,3.870002198,0.310423007,33.4739999
2.128467032,996.5400017,395.9200017,233.4400017,24.5300017,1.070001698,3.370001698,0.279183982,33.61289152
2.134254184,995.3131325,399.3939406,235.0808093,25.11111232,1.222223433,3.323233534,0.285468975,33.75178317
2.140041329,977.2300024,393.1500024,229.4300024,24.4800024,1.150002398,3.550002398,0.28939417,33.89067464
2.145828468,926.7300008,371.9500008,218.1600008,23.4500008,1.330000799,3.390000799,0.283831014,34.02956598
2.151615602,954.3600021,382.6300021,222.4700021,24.2000021,1.120002098,3.510002098,0.30281016,34.16845719
2.157402729,1110.920001,457.4500014,272.4600014,30.4000014,1.800001399,4.200001399,0.337065737,34.30734825
2.163189852,1284.000002,559.1200015,342.1900015,37.9000015,2.030001499,5.387756631,0.347027262,34.44623919
2.168976971,1466.960001,659.9300014,417.6500014,48.5500014,2.740001399,6.960001399,0.416012435,34.58513006
2.174764087,1527.104169,727.0937522,474.2291689,57.89583552,3.562502185,9.177085519,0.497391344,34.72402084
2.180551197,1598.120001,793.7900006,529.5300006,66.2100006,4.240000599,11.3400006,0.560685081,34.86291147
2.186338304,1652.898991,842.5050514,574.9090918,74.5959605,5.585859494,13.41414232,0.623337707,35.00180204
2.192125408,1693.200001,887.9800014,616.0100014,80.1700014,6.560001399,15.4700014,0.655545642,35.14069253
2.197912508,1726.390001,922.8600014,645.9900014,86.7300014,7.290001399,16.7500014,0.693128756,35.27958294
2.203699608,1801.570001,984.9100011,695.8200011,94.2200011,8.000001099,17.4400011,0.72438294,35.41847334
2.2094867,1893.820002,1056.500002,751.6300019,104.8500019,9.450001898,20.0900019,0.757797362,35.55736354
2.215273792,1981.510002,1118.980002,807.0800016,114.1300016,10.1700016,21.2700016,0.792790567,35.69625375
